coded_to,user_common
KCB0815,GAF0060
JKB0126,JJB0127
KAC0124,JJB0127
TTD1000,JJB0127
EIS0041,RVF0201
RYB0718,IBB0696
YCE0983,JOL0024
NAR0981,JOL0024
CRK0916,TRK0914
BRM0995,HOB0994
KCO0122,HOB0994
HAV0121,HOB0994
JCC0225,EIS0041
DFR0218,EIS0041
POB0343,CCH0182
BER0314,MSZ0310
AAE0190,WBC0192
SVS0871,FGW0853
ATP0662,CMB0912
BRB0355,BVC0790
EGK0893,BVC0790
TMA0069,PGC0066
AMM0014,DIC0988
SBN0495,DIC0988
KJG0910,DRR0242
TMA0069,DRR0242
VIA0063,DRR0242
EMW0105,IUY0279
BEC0505,KAT0489
MKP0861,JCW0858
SBK0161,ECR0822
WGR0833,ECR0822
ACC0042,MNS0224
CSH0626,CAB0614
SBN0866,ZDW0859
EMS0317,NAF0326
AJR0319,NAF0326
EWH0191,CJK0200
CTR0341,HKR0628
CUD0795,SVL0803
NKH0979,BTS0011
TSM0927,JMC0925
IJW0851,KKW0879
VLB0647,HRL0540
JRF0835,MSG0839
GLR0975,MSG0839
AIS0405,AIP0394
KRM0541,BMC0547
KJP0371,YJV0699
CCM0467,PMJ0564
CHG0146,RDM0150
LHN0151,RDM0150
SES0477,OLF0504
IMB0481,OLF0504
NAH0503,OLF0504
SXM0895,OLF0504
JER0404,CCC0393
OKB0439,IJM0444
ADC0391,AMR0400
JBM0350,AMR0400
LAM0911,DBG0261
SBQ0786,MHA0798
SMB0804,MHA0798
EZH0736,UJC0737
ONL0276,GKO0078
SCF0608,VCC0396
JAV0361,BKW0374
CPG0322,JCR0172
RHY0079,PKB0281
SDB0106,PKB0281
IUY0279,PKB0281
ESH0283,PKB0281
HJA0018,KCB0815
CAA0612,BJW0619
JKM0303,JJH0292
SRS0231,NGC0058
SOF0808,SGG0787
HCM0267,DVM0265
SES0477,CWR0502
RDT0424,BBS0422
DPM0423,BBS0422
RJB0088,DTT0076
SAK0375,TSM0363
HBB0056,SLB0049
ZJS0269,MOH0273
VTT0385,DTP0379
SBH0537,GAF0570
NAH0503,OLF0504
HCV0478,OLF0504
LIM0674,ORM0669
CCR0863,GRM0868
GMF0738,SDO0170
ASS0206,CCW0031
CHG0146,LHN0151
KDS0349,EBC0390
BEH0615,JJH0613
SES0477,KPR0497
PDW0259,ZSK0258
GJT0386,JTS0389
DBB0384,JTS0389
DLF0377,JTS0389
ALD0544,KRM0541
JLW0053,NGC0058
HRB0351,EHB0420
CQH0730,HDL0748
AMR0400,CCC0393
JGM0934,DHM0937
CAB0388,EBC0390
NJC0705,OLF0504
HCV0478,OLF0504
HIW0536,ANP0555
ALD0544,ANP0555
LIM0674,IBM0671
RBB0485,NMC0486
DOP0562,WTR0563
UFK0208,SJO0209
YJF0532,IIL0513
BXJ0010,WKF0012
JXH0493,IRT0491
HDD0789,OCS0865
RAG0275,ZJS0269
LEM0605,SCF0608
JBD0616,WVB0539
FHO0630,WVB0539
MES0407,RSC0089
VTT0385,ASL0378
SVL0940,RRA0938
MKL0941,RRA0938
CCR0863,GRM0868
TRK0914,TSM0927
AKC0924,TSM0927
DFH0188,LAP0338
ZJE0857,ATE0869
KDS0349,FKK0055
CTA0020,FKK0055
NSS0876,QOS0878
EJW0884,ALB0892
DAR0885,ALB0892
ABC0174,AMR0318
SSH0799,AMR0318
MSO0222,JCC0225
JGT0221,JCC0225
PDW0259,ZSK0258
LQC0479,MAD0496
BEC0505,MAD0496
CBG0490,MAD0496
BIS0247,TEB0251
HSB0196,CSP0197
HPM0986,MAS0025
PGO0433,BSH0445
KBP0008,KBB0189
AKW0167,COM0321
JDB0169,COM0321
AJR0319,COM0321
KVT0028,AMM0014
MAE0331,AMM0014
CSH0626,GBM0603
SCF0608,GBM0603
CAM0681,KKC0683
DRR0242,BYP0070
RTO0313,IMG0320
PKB0429,DGF0443
BLL0929,AJR0932
SDF0017,RAH0440
GCC0744,AIP0982
CBG0490,LPC0492
JOL0024,AIP0982
CCW0031,FUM0015
CQH0701,MBR0724
LHB0606,JJH0613
CGA0629,JJH0613
CAB0614,JJH0613
SAB0781,NMG0766
CTA0020,KMB0922
WXH0872,CCR0863
EGD0409,HRB0351
HKB0418,HRB0351
AMW0392,ADF0397
JBM0350,ADF0397
IBM0671,KNG0672
WBC0315,ABC0174
JAM0382,ABC0174
JDB0169,ABC0174
IDO0176,ABC0174
HKI0171,ABC0174
BAL0044,CSC0217
SAK0375,MTB0620
KBL0260,ZSK0258
YIC0195,AAE0190
TOR0193,AAE0190
COF0120,TLK0993
HAV0121,TLK0993
HAD0246,IIW0249
QOS0878,BMS0877
EMB0531,BMT0528
ECR0822,PMV0850
CJF0802,SMB0804
DTT0076,AJD0074
FBW0747,PRM0740
MMB0488,JXH0493
KBP0008,EWH0191
LCB0664,QPM0727
TEB0251,HPH0075
DIB0081,HPH0075
HRB0351,HPH0075
BMG0917,IYB0918
CCA0046,QNP0216
BAM0611,CSH0626
BIH0745,KES0729
SGS0268,DVW0103
NNA0610,BJW0619
MKS0204,JCR0172
HAV0121,COF0120
NHH0185,POB0343
JAM0382,RJM0381
ATF0274,EHR0096
SGS0268,EHR0096
JMK0099,EHR0096
EBC0390,EHR0096
JPW0741,BTN0061
JIG0128,MCD0125
MKP0861,GRM0868
ZDW0859,GRM0868
SIJ0661,ESJ0670
LIM0674,ESJ0670
ABH0663,DIW0118
GCC0744,PRM0740
CCH0182,GNS0178
BXJ0010,AOB0019
SSS0345,MHH0180
JNJ0556,SBH0537
FKK0055,SIJ0661
TSR0676,SIJ0661
ZDW0859,FGW0853
LTS0860,SBN0866
IUB0565,WLV0566
SGB0140,TAC0300
ICH0294,TAC0300
JNA0559,DAG0558
GCL0016,CTA0020
DPM0423,CAM0102
ATF0274,CAM0102
NCE0097,CAM0102
HAV0121,BRM0995
BTN0061,DZC0228
LBC0356,JRS0362
IMB0481,NAH0503
SBN0495,NAH0503
GTD0219,JTM0223
JKF0465,SJW0451
SVL0940,MSD0939
RGH0728,DGW0752
RJM0381,EBC0390
GJT0386,EBC0390
MPT0376,EBC0390
KBP0008,KBB0189
EWH0191,KBB0189
THR0873,ZJE0857
BMS0877,ZJE0857
ALB0892,EMS0317
PTH0552,RRC0553
BTL0722,XLB0710
UIR0043,JGT0221
GKO0078,DTT0076
NAF0033,HVB0037
BSA0431,IJM0444
BAH0875,CCR0863
HKF0831,IAT0263
IIW0249,OJK0233
JZD0888,MFV0897
MIB0904,MFV0897
BTL0226,DBS0235
IMB0481,LPC0492
CJK0200,YDN0198
EWH0191,YDN0198
OBH0499,RHP0484
CWR0502,RHP0484
LDD0560,DAG0558
JNJ0556,DAG0558
SBH0537,IUB0565
WIQ0567,IUB0565
JJB0127,ANM0123
MVH0373,DTT0076
DBG0261,DTT0076
BMG0917,RAW0915
ENC0234,RAW0915
KKC0683,NGO0690
GCG0951,AIB0948
SBD0913,AIB0948
SSG0250,SMW0084
AJR0319,JDB0169
TDJ0998,JDB0169
RTO0313,JDB0169
SDO0170,AKW0167
JMB0308,AKW0167
GLR0975,TEM0977
BXJ0010,TEM0977
MDM0976,TEM0977
BIH0745,BRS0734
RHC0335,HWM0342
PGH0184,HWM0342
CTR0341,HWM0342
LQC0479,DGN0480
ENL0100,ROB0272
FSC0601,RCC0617
WVB0539,MAW0166
CAC0889,JZD0888
JML0909,JZD0888
JDB0169,IDO0176
NAF0326,IDO0176
KJS0618,LLV0602
KAT0270,ONL0276
LNS0989,DLH0029
TJD0996,MCD0125
JKB0126,MCD0125
FDE0117,MCD0125
MCJ0324,NAF0326
COM0321,NAF0326
BBG0325,NAF0326
NHH0185,NAF0326
RNP0211,FLM0213
MDM0976,AOB0019
GCL0016,AOB0019
MTB0620,JJH0613
TET0621,JJH0613
NKH0807,MBW0809
VFM0814,MBW0809
GQP0743,MLD0755
FBW0747,MLD0755
RMS0266,IIA0092
SJF0094,IIA0092
MDM0625,FHO0630
MAH0864,CLF0852
GRM0868,CLF0852
WDV0573,BCR0581
FTM0406,BCR0581
ZCF0590,BCR0581
TJG0582,BCR0581
OLB0749,GQP0743
BIH0745,GQP0743
WTF0387,RFP0380
CAB0388,RFP0380
ATP0662,TVS0050
VMJ0147,TVS0006
BRS0734,RZC0746
MHG0733,RZC0746
BRS0734,VCY0751
IUB0565,VCY0751
QRM0739,VCY0751
WSR0241,ABN0239
VIA0063,ABN0239
KMW0545,IWM0816
AQD0820,IWM0816
HFB0347,KDT0346
SBQ0786,YEV0793
CJF0802,YEV0793
AAF0791,YEV0793
OCB0805,YEV0793
ZDW0859,MKP0861
WDO0870,MKP0861
CLF0852,MKP0861
TVS0006,KWC0004
PKB0429,KWC0004
CKB0482,DDA0476
RNP0211,FLM0213
HVB0037,FLM0213
ASS0206,FLM0213
MDM0976,AOB0019
CTA0020,AOB0019
HDL0748,KES0729
LDD0560,SBH0537
GJT0386,SSG0250
DIB0081,SSG0250
HDD0789,BMS0877
AMW0392,CCC0393
MTB0620,CAB0614
FBA0348,SAK0375
HDS0367,SAK0375
RHO0732,MIC0726
JOM0750,MIC0726
LJT0817,SOG0411
BMT0528,ILJ0526
KWC0004,ILJ0526
BVN0514,ILJ0526
BDB0453,DLS0383
AIM0627,JJH0613
NGO0690,OLW0689
WIF0691,OLW0689
GNZ0953,OLW0689
AMV0036,NAF0033
BEC0505,DDA0476
MMB0488,DDA0476
ORM0669,IBM0671
TSR0676,IBM0671
NBC0412,LBF0214
GQP0743,DGW0752
FBW0747,DGW0752
HDL0748,DGW0752
BRS0734,DGW0752
TRK0914,LAM0911
SOG0411,NBC0412
RDT0424,NBC0412
MES0407,NBC0412
DLM0051,TVS0050
HPH0075,IIW0249
ABH0663,SNS0129
LCC0819,SOF0808
RAW0915,NHE0919
JMC0925,NHE0919
MIC0726,VCY0751
MKL0941,RRA0938
MSD0939,RRA0938
CMB0912,RRA0938
KRL0501,OBH0499
LPC0492,DBW0483
SBN0495,DBW0483
IJW0851,ATE0869
ATP0662,CMB0912
SBH0537,CMB0912
SVL0940,CMB0912
ASG0692,CAM0681
SAC0687,CAM0681
OLB0749,UJC0737
CGF0337,MAE0331
MHH0180,MAE0331
AKK0329,MAE0331
NHH0185,MAE0331
PMC0328,MAE0331
TCD0009,HCS0003
AMM0014,HCS0003
PBP0002,TVS0006
FSC0601,JBD0616
GNS0178,SBK0161
HDD0789,MAH0864
LTS0860,MAH0864
ZDW0859,MAH0864
KDS0349,FKK0055
HBB0056,FKK0055
SBQ0786,FKK0055
KBC0054,FKK0055
KDS0349,FKK0055
MMG0943,JGM0934
LBH0942,JGM0934
SVL0940,JGM0934
RUM0880,ENC0234
UCS0227,ENC0234
FSB0399,ADC0391
HKR0628,DMM0623
WVB0539,DMM0623
GCL0016,MYD0978
SDF0017,MYD0978
HWW0436,IMB0481
WBC0192,BWP0202
MKS0204,BWP0202
JMB0308,KCS0173
LOF0311,KCS0173
RFP0380,JCG0316
NHH0185,DMM0623
WTF0387,DMM0623
AIM0627,DMM0623
PES0085,DMK0257
VAA0087,DMK0257
NBH0256,DMK0257
RDM0150,MAH0149
LHN0151,MAH0149
CHG0146,MAH0149
HAD0246,DIB0081
HPH0075,DIB0081
CCR0863,WXH0872
ZJE0857,WXH0872
GCS0518,BRB0355
BHC0665,BRB0355
ATP0662,MDH0686
YJV0699,HCV0478
LPC0492,HCV0478
GQP0743,KES0729
HJB0742,KES0729
GMF0738,KES0729
QJR0688,RNL0695
NGO0690,RNL0695
CCH0685,RNL0695
THD0448,RNL0695
HJA0018,GCL0016
MGS0974,GCL0016
CTA0020,GCL0016
MDM0976,GCL0016
JSA0775,NRO0768
RCP0785,NRO0768
EMW0772,NRO0768
AHM0410,HRB0351
NCK0421,HRB0351
AMD0077,HRB0351
DIW0118,BTW0005
TIW0299,BTW0005
LOF0311,SDO0170
RBB0485,SES0477
MIC0726,AOS0987
CHG0146,GRC0145
VMJ0147,GRC0145
EBC0390,RFP0380
DLF0377,RFP0380
VTT0385,RFP0380
JOM0750,EZH0736
WBC0192,KBB0189
SMB0804,KBB0189
KBP0008,KBB0189
MSS0001,KBP0008
BTW0005,KBP0008
AJR0319,EMS0317
PLH0862,HDD0789
MAW0166,HDD0789
HRB0351,DLM0051
BKW0374,WDD0366
SAK0375,WDD0366
VCY0751,KES0729
EZH0736,KES0729
BBS0422,EGD0409
KQS0415,EGD0409
NCK0421,EGD0409
KCB0815,IWM0816
VFM0814,IWM0816
,MAH0864
RLG0856,MAH0864
CCH0685,TAP0551
RRC0553,TAP0551
ALD0544,TAP0551
DGW0752,VCY0751
DSB0731,VCY0751
NCO0666,BCB0679
EPW0434,BCB0679
ZJE0857,RLG0856
KKW0879,RLG0856
BAH0875,RLG0856
CHG0146,LHN0151
RDM0150,LHN0151
MAH0149,LHN0151
EWH0191,YDN0198
PIS0522,CAS0507
ALD0529,CAS0507
TRK0914,HDH0928
BMG0917,HDH0928
TSM0927,HDH0928
RKF0164,DRR0162
DJB0159,DRR0162
RLG0856,CLF0852
HWW0436,IJM0444
PPF0435,IJM0444
VMJ0147,LRR0148
GRC0145,LRR0148
TVS0006,LRR0148
NGO0690,MDH0686
ENC0234,NGC0058
SRS0231,NGC0058
BTN0061,NGC0058
OJK0233,NGC0058
FKK0055,SLB0049
SIJ0661,SLB0049
ASG0048,SLB0049
JLW0053,SLB0049
GCR0554,ALD0544
ANP0555,ALD0544
DIW0118,BTW0005
HCS0003,BTW0005
OKC0107,SDB0106
JOM0750,MIC0726
DSB0731,MIC0726
KES0729,MIC0726
AMW0392,AIP0394
ALH0402,AIP0394
JER0404,AIP0394
KES0729,BRS0734
KCF0045,GTD0219
CSC0217,GTD0219
HDS0367,CBB0365
WDD0366,CBB0365
SBQ0786,CJF0802
PTH0552,VMJ0546
JMH0543,VMJ0546
KMW0545,VMJ0546
CLH0703,RYB0718
HMW0713,RYB0718
NGF0157,SRH0155
EIM0156,SRH0155
LRR0148,SRH0155
RJB0088,DMK0257
DTT0076,DMK0257
WAS0254,DMK0257
MKS0204,BWP0202
WBC0192,BWP0202
FAW0032,JDC0030
FBA0348,JDC0030
FUM0015,JDC0030
NBC0412,SOG0411
MES0407,SOG0411
EHB0420,SOG0411
MSZ0310,IMG0320
LBH0942,BLL0929
JGM0934,BLL0929
TVS0006,VMJ0147
IEB0153,VMJ0147
PRM0740,GQP0743
GMF0738,GQP0743
JRS0362,KRV0372
JAV0361,KRV0372
CBB0365,KRV0372
NNA0610,JBD0616
LEM0605,JBD0616
BRB0355,HRL0540
JMW0638,HRL0540
ETR0177,HRL0540
MKP0861,MAH0864
PLH0862,MAH0864
NBH0256,DBG0261
IDO0176,AMR0318
BER0314,AMR0318
OBH0499,CBG0490
SDF0017,CBG0490
RHY0079,HCL0113
FAW0032,JDC0030
CCW0031,JDC0030
CEB0210,NWK0215
CMS0454,HPH0075
HSG0818,LJT0817
JCW0858,ATE0869
CLF0852,ATE0869
BTN0061,GAF0060
SRS0231,GAF0060
PKB0429,RAS0432
TJG0582,RAS0432
PPF0435,RAS0432
OKB0439,RAS0432
CBB0365,HDS0367
LFS0071,PGC0066
FKK0055,CIG0052
SBQ0786,CIG0052
AMV0036,NAF0033
UFK0208,NAF0033
LCB0664,HJB0742
RHO0732,HJB0742
EDA0684,QJR0688
MLP0668,ORM0669
GCS0518,ORM0669
RVF0201,BHC0665
DEB0782,BHC0665
UCS0227,BTN0061
CSJ0340,NCH0179
HDD0789,DCC0160
MAW0166,DCC0160
LCB0664,DCC0160
ZCF0590,LPH0572
WPE0538,LPH0572
SAH0599,LPH0572
BNG0237,PGC0066
ABN0239,PGC0066
NKP0236,PGC0066
BBG0325,NAF0326
CJK0200,NAF0326
MBJ0312,NAF0326
JMB0308,NAF0326
HTH0007,BTW0005
RTO0313,PEV0323
VSS0154,VMJ0147
KJA0152,VMJ0147
MSH0040,GTD0219
MBJ0312,HKI0171
MCF0327,HKI0171
KBS0874,MAH0864
QOS0878,MAH0864
JCW0858,MAH0864
DLM0051,KWC0004
FTM0406,BBS0422
IJM0776,JSA0775
JMK0099,XAA0104
KAT0270,XAA0104
RFP0380,DLS0383
CKB0482,SES0477
SBN0495,SES0477
SCP0130,DIW0118
DAL0673,DIW0118
DIC0988,LNS0989
CWB0065,SGG0787
SBH0537,SGG0787
ACV0812,SGG0787
PPF0435,KBG0549
JMH0543,KBG0549
PGO0433,KBG0549
IAR0694,NGO0690
ATP0662,NGO0690
IAT0263,TEM0093
CSP0197,HSB0196
TOR0193,HSB0196
YIC0195,HSB0196
NHE0919,LAM0911
FIR0920,LAM0911
KMB0922,LAM0911
MMG0943,CMB0912
SVL0940,CMB0912
MKL0941,IRM0931
CMB0912,IRM0931
HLM0933,IRM0931
LAF0991,HOB0994
GTD0116,HOB0994
TLK0993,HOB0994
BRM0995,HOB0994
KJG0910,HOB0994
ALH0402,ADC0391
CBG0398,ADC0391
KJW0416,RGN0408
EGD0409,RGN0408
NSS0876,LJJ0905
XHG0902,LJJ0905
GRM0868,THR0873
KKW0879,THR0873
DTT0076,LOM0086
RJB0088,VAA0087
PES0085,VAA0087
SGG0787,NKH0807
HSG0818,NKH0807
QNP0216,KCF0045
UIR0043,KCF0045
PBP0002,KBP0008
EWH0191,KBP0008
MSS0001,KBP0008
HCS0003,KBP0008
NAH0503,CWR0502
BJH0354,CWR0502
DBW0483,CWR0502
RHY0079,DIB0285
MAW0166,LCB0664
QPM0727,LCB0664
RZC0746,LCB0664
BLS0678,MLP0668
IWM0816,ACV0812
BAH0875,RLG0856
CCM0855,RLG0856
SVS0871,RLG0856
KAT0489,OBH0499
CTW0500,OBH0499
EIM0156,NGF0157
SOB0360,TSM0363
JRS0362,TSM0363
WBC0315,BAL0044
BTN0061,XBN0229
RVC0232,XBN0229
AKR0057,XBN0229
JAD0609,LEM0605
FHO0630,LEM0605
LLV0602,LEM0605
TQS0212,JFC0557
KAL0395,ADC0391
AIP0394,ADC0391
CCC0393,ADC0391
SOF0808,ACV0812
ORM0669,MLP0668
ESJ0670,MLP0668
DSB0731,KES0729
HDL0748,KES0729
RGH0728,KES0729
DJB0159,DCC0160
SER0165,DCC0160
LCB0664,DCC0160
SBK0161,DCC0160
ASS0206,TQS0212
NAF0033,TQS0212
AKW0167,BER0314
JCG0316,BER0314
AMR0400,CAS0507
BMT0528,CAS0507
IIL0513,CAS0507
LEM0605,HKR0628
GBM0603,HKR0628
BAM0611,HKR0628
CAB0614,HKR0628
IDO0176,RTO0313
JCC0225,EIS0041
MHA0798,PID0426
DGF0443,PID0426
VCC0396,ADC0391
JAM0382,ADC0391
FSB0399,ADC0391
PGC0066,ECL0930
ARB0881,BVC0790
XHG0902,BVC0790
DPM0423,BBS0422
JGM0934,MSD0939
GQP0743,DAL0673
JNA0559,CEL0561
DAG0558,CEL0561
JNJ0556,CEL0561
NAB0801,JCR0770
BHC0665,JCR0770
RNF0765,JCR0770
WBC0315,SDO0170
FSC0601,AJN0607
PSF0133,AJN0607
RKD0604,AJN0607
AKH0758,NMF0780
ASG0692,MDH0686
OLW0689,MDH0686
KRM0541,MDH0686
UIR0043,EIS0041
QNP0216,EIS0041
PBP0002,BTW0005
LAM0911,FIR0920
RAW0915,FIR0920
DBW0483,JAM0382
DTP0379,JAM0382
WTF0387,JAM0382
TDG0962,WRM0963
CJP0952,WRM0963
COM0321,WRM0963
IJW0851,THR0873
KKS0119,SPA0141
RHY0079,DLM0051
CNE0352,DLM0051
IJM0444,CKB0427
RNF0765,RIH0777
DEB0782,RIH0777
JFC0757,RIH0777
BBH0810,BWH0813
LAF0991,BWH0813
DTT0076,DPS0262
ALC0788,DIW0118
GTD0116,DIW0118
RLG0856,BAH0875
LOF0311,JDB0169
HKI0171,JDB0169
BBS0422,RDT0424
SOG0411,RDT0424
HIA0414,RDT0424
LAM0911,HDH0928
TRK0914,HDH0928
SAP0867,RLG0856
BAH0875,RLG0856
BJH0354,DCC0160
SES0477,LPC0492
CAB0388,HKI0171
JDB0169,HKI0171
AJR0319,HKI0171
BLL0929,MSD0939
CAH0936,MSD0939
AJR0932,MSD0939
RUM0880,QOS0878
CLF0852,QOS0878
RLG0856,QOS0878
HDS0367,JAV0361
DMG0358,JAV0361
JLM0364,JAV0361
ZSB0649,AGB0643
DDA0476,XHW0498
TSR0676,XHW0498
ASG0692,IAR0694
OLW0689,IAR0694
SAK0375,LBC0356
FMG0527,FRL0511
PLH0862,SVS0871
OCS0865,SVS0871
PBP0002,TVS0006
DHM0937,TVS0006
CHG0146,TVS0006
CIM0271,ATF0274
NCE0097,ATF0274
ENL0100,ATF0274
ONL0276,ATF0274
ENC0234,BLB0114
KRL0501,MMB0488
XHW0498,MMB0488
TEM0977,HJA0018
KJW0416,RGN0408
KVS0425,RGN0408
MSD0939,RRA0938
SVL0940,RRA0938
JGM0934,RRA0938
KJA0152,VSS0154
IEB0153,VSS0154
VMJ0147,VSS0154
CBB0365,TSM0363
MIM0712,TSM0363
CQH0730,RGH0728
MLD0755,RGH0728
DSB0731,RGH0728
WXH0872,FQA0854
JCC0225,JTM0223
GTD0219,JTM0223
BAL0044,JTM0223
DVW0103,CIM0271
ONL0276,CIM0271
RSM0277,CIM0271
RDM0115,KWE0082
DJB0159,KWE0082
BIS0247,KWE0082
MHG0244,KWE0082
UJC0737,QRM0739
YIC0195,HSB0196
AAE0190,HSB0196
KPR0497,KAT0489
HCV0478,KAT0489
IMB0481,KAT0489
MLD0755,HJB0742
CAB0388,JAM0382
MPT0376,JAM0382
ABC0253,NBH0256
RJB0088,NBH0256
HPR0585,MPT0376
KDS0349,MPT0376
DTP0379,MPT0376
PEV0323,MPT0376
KBL0260,RSC0089
BAK0964,FGW0853
IIW0249,GHH0288
JPW0741,LCB0664
MAD0753,LCB0664
RZC0746,LCB0664
BJH0354,LCB0664
BWP0202,QNF0205
MKS0204,QNF0205
RVF0201,QNF0205
SNC0187,ORG0339
GNS0178,ORG0339
CGF0337,ORG0339
HWM0342,ORG0339
TEM0977,GLR0975
SNC0187,CTR0341
HFB0347,CTR0341
LJT0817,NKH0807
SOF0808,NKH0807
BJH0811,NKH0807
KCB0815,NKH0807
NAF0326,KCS0173
RTO0313,KCS0173
AJH0175,KCS0173
SCF0608,JBD0616
AMM0014,WKD0013
WKF0012,WKD0013
CRO0027,WKD0013
AOS0987,WKD0013
BCM0653,HTF0641
BAJ0654,HTF0641
KJG0910,KJM0887
HTH0007,BTW0005
NAF0326,RTO0313
IDO0176,RTO0313
TVS0006,BTW0005
PGC0066,WSR0241
DRR0242,WSR0241
BSH0445,PKB0429
PGO0433,PKB0429
JRL0574,HPR0585
GNS0178,BRB0355
RKF0164,HCW0419
FTM0406,HCW0419
SBQ0786,FUM0015
WKD0013,FUM0015
JDC0030,FUM0015
TET0621,JBD0616
GLR0975,CTA0020
MYD0978,CTA0020
QSV0778,PNH0761
WIQ0567,GAF0570
DAG0558,GAF0570
SJO0209,IWM0816
LRR0148,GRC0145
CSH0626,TET0621
LHL0309,JCR0172
WBC0315,JCR0172
KQS0415,YIC0195
TOR0193,YIC0195
NCO0666,ORM0669
IBM0671,ORM0669
TSR0676,ORM0669
SGB0140,CJM0138
JKM0303,CJM0138
GHH0288,CJM0138
HIW0536,TAP0551
DTT0076,DBG0261
VAA0087,DBG0261
NUL0471,THD0448
ARD0509,BMT0528
CJM0521,BMT0528
EMS0317,SDO0170
AJR0319,SDO0170
KRM0541,AAE0190
HBO0413,NDM0417
BMG0917,JCR0921
FDE0117,BTW0005
KBP0008,BTW0005
CLF0852,MKP0861
LTS0860,MKP0861
FRB0023,BTS0011
BXJ0010,BTS0011
SMW0084,KWE0082
IIW0249,KWE0082
SSG0250,KWE0082
KBB0189,EWH0191
IYB0918,AKC0924
TEM0977,GLR0975
GCL0016,GLR0975
FQA0854,BMS0877
RLG0856,BMS0877
AHM0410,KQS0415
KVS0425,KQS0415
MES0407,KQS0415
TET0621,SCF0608
DMM0623,SCF0608
FSC0601,SCF0608
BJH0811,SGG0787
ACV0812,SGG0787
CJC0494,KPR0497
KRL0501,KPR0497
MKS0204,RVF0201
KWC0004,TVS0006
TLM0797,CUD0795
HKR0628,KJS0618
RCC0617,KJS0618
TPH0474,ORB0473
ZCF0590,ORB0473
HSD0457,ORB0473
RAM0447,ORB0473
IIA0092,DVM0265
TEM0093,DVM0265
LJB0826,AIH0675
MFV0897,BVC0790
KJG0910,BVC0790
MIB0904,BVC0790
KJM0887,BVC0790
BSS0369,AJF0370
RHO0732,HJB0742
PES0085,HJB0742
QRM0739,HJB0742
FBW0747,CQH0730
NDM0417,EGD0409
JRL0574,EGD0409
WAB0143,OCS0865
MKP0861,OCS0865
DFH0188,NCH0179
CCH0182,NCH0179
MIC0726,VCY0751
DFR0218,MNS0224
UIR0043,MNS0224
JIM0095,OMS0101
GKO0078,OMS0101
DCH0843,PMV0850
IJW0851,BMS0877
MIC0726,UJC0737
MSZ0310,NAF0326
WKD0013,AOS0987
LFS0071,AOS0987
OYM0026,AOS0987
FKB0163,RKF0164
GQP0743,DSB0731
RGH0728,DSB0731
MDM0625,CAA0612
WIF0691,CAM0681
DJS0682,CAM0681
NGO0690,CAM0681
HDH0928,AKC0924
HJA0018,SDF0017
MGS0974,SDF0017
BAM0611,SDF0017
ELH0960,PID0426
LJT0817,IWM0816
SOF0808,IWM0816
BBH0810,IWM0816
SGM0021,NKH0979
NAR0981,HAM0985
WXH0872,OCS0865
WJD0576,OCS0865
HDD0789,OCS0865
BSB0990,TVS0050
LCB0664,GQP0743
EHB0420,GQP0743
HPH0075,ARA0252
IAR0694,NGO0690
SAC0687,NGO0690
ASG0692,NGO0690
DJS0682,NGO0690
YIC0195,TOR0193
AAE0190,TOR0193
RLB0719,CRO0027
AOS0987,CRO0027
FBA0348,LBC0356
JLM0364,LBC0356
AIM0627,HKR0628
WVB0539,HKR0628
BWP0202,RVF0201
WBC0192,RVF0201
CMM0487,JXH0493
DBW0483,JXH0493
EWH0191,USH0199
AJH0175,BBG0325
KCS0173,BBG0325
COM0321,BBG0325
DGN0480,LPC0492
BJH0354,LPC0492
CMM0487,LPC0492
MKL0941,CMB0912
SGM0021,NKH0979
SMW0084,HAH0248
ONW0083,HAH0248
IUY0279,HAC0282
CCW0031,ARL0034
UFK0208,ARL0034
CJM0138,RGN0408
SLB0049,HIW0536
WBC0192,KBP0008
BTW0005,KBP0008
AAE0190,KBP0008
JJH0613,HKR0628
HDJ0446,ORB0473
AAW0353,ORB0473
CRP0456,ORB0473
BSB0990,NGC0058
RVC0232,NGC0058
GRC0145,LRR0148
SRH0155,LRR0148
MLP0668,LRR0148
NGF0157,LRR0148
MSZ0310,KCS0173
NAB0903,SED0886
NRD0548,KBG0549
PTH0552,KBG0549
NMC0486,LPC0492
DGN0480,LPC0492
BTR0403,JBM0350
CBG0398,JBM0350
RGG0064,JBM0350
SBH0537,JBM0350
AHC0142,SPA0141
CKH0144,SPA0141
KKS0119,SPA0141
LOF0311,RTO0313
NAF0326,RTO0313
SDO0170,RTO0313
HAV0121,GTD0116
HCS0003,FUM0015
BDV0168,NAF0326
LOF0311,NAF0326
DID0650,HTF0641
KLM0639,HTF0641
KDS0349,DLS0383
ASL0378,DLS0383
GJT0386,DLS0383
ENC0234,GAF0060
CCH0182,AJH0175
MSZ0310,AJH0175
SBH0537,PMJ0564
IUB0565,PMJ0564
OLW0689,ESR0693
BBS0039,ESR0693
KCF0045,ACC0042
EIS0041,ACC0042
HRD0635,AAM0658
BCM0653,AAM0658
TET0621,CAB0614
CAA0612,CAB0614
HDL0748,EZH0736
BTS0011,HCS0003
BXJ0010,HCS0003
CBG0398,ADC0391
IKR0401,ADC0391
HWY0038,JTM0223
KPP0452,WDD0366
DMG0358,WDD0366
DSB0731,RGH0728
BRS0734,RGH0728
